,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
8844,U001,0200418007,AM trust,2020-05-12 20:14:49.750000000,2020.0,1930779664.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,1358.4759999999999,0-15
8845,U001,200769623,WAL-MAR llc,2020-05-28 23:13:49.125000000,2020.0,1930833450.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAH4,6660.871,0-15
8846,U001,0200769623,WAL-MAR llc,2020-05-19 16:27:21.812500000,2020.0,1930819202.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAH4,930.4609999999999,0-15
8847,U001,0200726979,BJ'S  us,2020-05-21 20:50:20.125000000,2020.0,1930789728.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAA8,466.074,16-30
8848,U001,0200820380,SMITH'S ,2020-04-28 18:41:32.375000000,2020.0,1930685032.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAA8,11618.992,16-30
8849,U001,0200770677,KRAS trust,2020-05-05 22:29:52.500000000,2020.0,1930724990.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,44518.74,16-30
8850,CA02,0140104249,SOB corporation,2020-05-03 21:22:08.375000000,2020.0,2960626277.0,2020-04-05 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-14 00:00:00.000000000,CA10,106809.41,0-15
8851,U001,0200152991,JET us,2020-05-13 11:59:35.375000000,2020.0,1930787545.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAA8,7295.3369999999995,0-15
8852,U001,0200772670,ASSOCIAT llc,2020-05-14 17:30:44.750000000,2020.0,1930777596.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAU5,40805.59,16-30
8853,U001,0200769623,WAL-MAR us,2020-04-16 17:36:46.875000000,2020.0,1930670596.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAH4,19358.178,0-15
8854,U001,0200707822,PUBLI corp,2020-04-11 22:49:44.250000000,2020.0,1930646951.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,7296.960999999999,0-15
8855,U001,0200508557,FOODL systems,2020-05-05 12:25:07.437500000,2020.0,1930740025.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,826.0419999999999,0-15
8856,CA02,0140106408,WAL-M llc,2020-03-23 20:06:17.437500000,2020.0,2960617659.0,2020-03-03 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-03-04 00:00:00.000000000,CA10,48286.13,0-15
8857,U001,0200769623,WAL-MAR corp,2020-04-13 08:55:12.000000000,2020.0,1930646857.0,2020-03-15 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAH4,8775.459,0-15
8858,CA02,0140104440,SO foundation,2020-04-11 03:41:45.687500000,2020.0,2960623788.0,2020-03-27 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-27 00:00:00.000000000,CA10,80456.52,0-15
8859,U001,0200763814,SYSCO F systems,2020-04-05 09:04:29.250000000,2020.0,1930580890.0,2020-02-28 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAD1,16637.264,16-30
8860,U001,CCCA02,KRAFT  co,2020-04-28 17:34:04.875000000,2020.0,1930615295.0,2020-03-09 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAG2,8137.584,16-30
8861,U001,0100001196,DOLLAR trust,2020-05-23 18:42:57.375000000,2020.0,1930815458.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAA8,43709.253,0-15
8862,U001,0200769623,WAL-MAR systems,2020-06-09 14:01:19.875000000,2020.0,1930858355.0,2020-05-07 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAH4,33983.831,16-30
8863,U001,0200980828,BEN E associates,2020-04-15 17:32:19.625000000,2020.0,1930648223.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,13469.75,16-30
8864,U001,0200769623,WAL-MAR trust,2020-04-06 12:01:39.875000000,2020.0,1930584479.0,2020-03-01 00:00:00.000000000,2020-03-16 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAH4,15601.312999999998,16-30
8865,U001,0200769623,WAL-MAR ,2020-04-19 18:02:40.625000000,2020.0,1930650987.0,2020-03-14 00:00:00.000000000,2020-03-29 00:00:00.000000000,2020-03-14 00:00:00.000000000,NAH4,38172.981,16-30
8866,U001,0200769623,WAL-MAR co,2020-03-27 12:24:58.750000000,2020.0,1930581325.0,2020-02-29 00:00:00.000000000,2020-03-15 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAH4,1718.941,0-15
8867,U001,0200744019,TARG corporation,2020-05-24 13:03:54.625000000,2020.0,1930823426.0,2020-04-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,NAA8,7686.286999999999,0-15
8868,U001,0200020431,DEC co,2020-06-18 16:02:23.250000000,2020.0,1930860119.0,2020-05-05 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM4,148.68,16-30
8869,U001,0200743123,KROGER co,2020-05-22 06:17:14.000000000,2020.0,1930826528.0,2020-04-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,NAA8,113911.049,0-15
8870,U001,0200418007,AM llc,2020-06-18 20:12:25.750000000,2020.0,1930726877.0,2020-04-01 00:00:00.000000000,2020-06-05 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAGD,24861.312,0-15
8871,U001,0200794332,COST in,2020-04-16 08:01:14.000000000,2020.0,1930646630.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAAX,14389.997999999998,16-30
8872,U001,0200769623,WAL-MAR llc,2020-05-11 21:10:01.250000000,2020.0,1930752145.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAH4,9994.208,16-30
8873,CA02,0140106408,WAL-M us,2020-04-19 17:58:49.500000000,2020.0,2960626400.0,2020-04-02 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-04-02 00:00:00.000000000,CA10,4944.67,0-15
8874,U001,0200769623,WAL-MAR trust,2020-04-10 20:23:22.000000000,2020.0,1930619426.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAH4,27723.493,16-30
8875,U002,0200978592,PLAZA ,2020-05-12 11:30:46.125000000,2020.0,1990572800.0,2020-03-19 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAG2,46865.441,16-30
8876,U001,0200769623,WAL-MAR llc,2020-04-04 23:13:49.125000000,2020.0,1930604956.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAH4,6679.784999999999,0-15
8877,U001,0200769623,WAL-MAR trust,2020-04-20 12:15:21.875000000,2020.0,1930676009.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAH4,47381.131,0-15
8878,U001,0200974851,RESTA trust,2020-05-21 12:18:13.128906250,2020.0,1930874161.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAA8,607.2009999999999,0-15
8879,U001,0200769623,WAL-MAR llc,2020-04-18 18:02:40.625000000,2020.0,1930642567.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAH4,37118.753,16-30
8880,U001,0200769623,WAL-MAR trust,2020-06-02 16:20:26.625000000,2020.0,1930847475.0,2020-05-03 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,NAH4,21988.554,16-30
8881,U001,CCU013,KRAFT F foundation,2020-03-17 10:05:50.875000000,2020.0,1930582808.0,2020-03-01 00:00:00.000000000,2020-03-01 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAX2,14037.24,16-30
8882,U001,0200418007,AM co,2020-05-10 09:39:28.062500000,2020.0,1930780189.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,951.454,0-15
8883,U001,200769623,WAL-MAR corporation,2020-06-07 00:27:43.500000000,2020.0,1930877224.0,2020-05-08 00:00:00.000000000,2020-05-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,NAH4,19247.773999999998,16-30
8884,U001,CCU002,KRFT FDS trust,2020-04-19 04:51:52.500000000,2020.0,1930559991.0,2020-02-28 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAG2,37558.401999999995,16-30
8885,U001,0200769623,WAL-MAR corp,2020-04-19 21:10:01.250000000,2020.0,1930651429.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAH4,10775.107,16-30
8886,U001,0200769623,WAL-MAR trust,2020-05-15 17:57:57.000000000,2020.0,1930797972.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAH4,21328.244,0-15
8887,U001,0200769623,WAL-MAR llc,2020-05-02 13:11:41.250000000,2020.0,1930714155.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAH4,9608.641,16-30
8888,U001,0200794332,COST corporation,2020-05-27 21:05:40.750000000,2020.0,1930760927.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAAX,20204.897999999997,31-45
8889,U001,0200786288,FAMILY co,2020-05-25 09:46:17.750000000,2020.0,1930794559.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAC6,10109.603,16-30
8890,U001,CCU013,KRAFT F foundation,2020-03-21 11:19:00.562500000,2020.0,1930615270.0,2020-03-10 00:00:00.000000000,2020-03-10 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAX2,2933.5879999999997,0-15
8891,U001,0200592182,DECA associates,2020-06-12 20:21:09.500000000,2020.0,1930893510.0,2020-05-12 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM4,327.51599999999996,16-30
8892,CA02,0140106372,G T  llc,2020-04-07 00:09:28.187500000,2020.0,2960624331.0,2020-03-25 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-26 00:00:00.000000000,CA10,114104.02,0-15
8893,U001,0200353024,DECA corp,2020-05-08 08:21:25.375000000,2020.0,1930762267.0,2020-04-08 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM4,4572.861999999999,0-15
8894,U001,200769623,WAL-MAR corporation,2020-06-15 21:10:01.250000000,2020.0,1930892941.0,2020-05-12 00:00:00.000000000,2020-05-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,NAH4,10613.876,16-30
8895,U001,0200747369,SCHNU in,2020-05-08 20:38:22.500000000,2020.0,1930740668.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAA8,11770.64,16-30
8896,U001,CCCA02,KRAFT  llc,2020-05-04 23:20:03.562500000,2020.0,1930669176.0,2020-03-19 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAG2,5426.4,0-15
8897,U001,0200769623,WAL-MAR trust,2020-04-01 21:10:01.250000000,2020.0,1930571322.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAH4,10294.528999999999,16-30
8898,U001,0200762301,C&S WH co,2020-06-04 07:12:28.125000000,2020.0,1930858108.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAC6,99294.57999999999,16-30
8899,U001,0200769623,WAL-MAR foundation,2020-05-05 18:48:23.750000000,2020.0,1930674480.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAH4,172.529,16-30
8900,U001,0200769623,WAL-MAR co,2020-04-16 19:36:19.375000000,2020.0,1930666036.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAH4,1625.638,0-15
8901,CA02,0140104429,COSTCO foundation,2020-04-02 14:19:41.562500000,2020.0,2960618908.0,2020-03-04 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-13 00:00:00.000000000,CA10,37426.67,0-15
8902,U001,0200769623,WAL-MAR trust,2020-04-04 14:02:54.750000000,2020.0,1930584296.0,2020-03-01 00:00:00.000000000,2020-03-16 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAH4,11034.667,16-30
8903,U001,0200743123,KROGER in,2020-05-05 15:51:23.750000000,2020.0,1930732767.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAA8,95021.55599999998,16-30
8904,U001,0200760666,KEHE  systems,2020-05-20 11:00:18.125000000,2020.0,1930789827.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAA8,7601.503,16-30
8905,CA02,0140104409,LOB in,2020-05-19 12:43:43.312500000,2020.0,2960631275.0,2020-04-30 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-05-01 00:00:00.000000000,CA10,100621.85,0-15
8906,U001,0200769623,WAL-MAR foundation,2020-05-24 18:21:22.250000000,2020.0,1930822308.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAH4,25461.463999999996,16-30
8907,U001,0200799367,MCL corporation,2020-04-25 21:09:57.875000000,2020.0,1930677043.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,24671.072999999997,0-15
8908,U001,0200769623,WAL-MAR ,2020-04-17 22:39:28.500000000,2020.0,1930685023.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAH4,1329.23,0-15
8909,U001,100031704,DELHAIZE trust,2020-04-16 13:28:05.375000000,2020.0,1930673403.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,75325.27799999999,0-15
8910,U001,0200744019,TARG in,2020-05-18 09:36:32.625000000,2020.0,1930779217.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAA8,12297.473999999998,16-30
8911,U001,0200726979,BJ'S  foundation,2020-05-13 09:27:28.000000000,2020.0,1930760061.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAA8,390.26399999999995,16-30
8912,U001,0200769623,WAL-MAR co,2020-03-29 13:04:22.250000000,2020.0,1930577040.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAH4,22693.257999999998,16-30
8913,U001,0200763814,SYSCO F us,2020-04-10 07:46:34.875000000,2020.0,1930641664.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAA8,21170.555,16-30
8914,U001,0200769623,WAL-MAR us,2020-05-29 13:57:24.250000000,2020.0,1930805237.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAH4,211.92499999999998,16-30
8915,U001,0200706844,WINC trust,2020-04-14 08:38:20.875000000,2020.0,1930670700.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,18358.039,0-15
8916,U001,200704045,RA systems,2020-04-14 09:23:23.187500000,2020.0,1930671921.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,53431.672,0-15
8917,U001,0200762301,C&S WH in,2020-05-04 00:18:54.500000000,2020.0,1930729051.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAC6,18573.443,16-30
8918,U001,0200772670,ASSOCIAT associates,2020-04-30 02:46:08.125000000,2020.0,1930736159.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAU5,121078.111,0-15
8919,U001,0200718130,SYSCO F systems,2020-04-24 02:31:18.250000000,2020.0,1930638281.0,2020-03-17 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAD1,258.05499999999995,16-30
8920,U001,0200705742,DOT systems,2020-04-30 05:02:57.250000000,2020.0,1930650951.0,2020-03-13 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAAW,2657.557,0-15
8921,U001,0200769623,WAL-MAR co,2020-05-22 09:45:46.324218750,2020.0,1930875913.0,2020-05-08 00:00:00.000000000,2020-05-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,NAH4,607.425,
8922,U001,0200772595,SAFEW in,2020-05-09 02:32:57.875000000,2020.0,1930749337.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,67046.90299999999,16-30
8923,U001,0200769623,WAL-MAR ,2020-06-20 07:52:02.000000000,2020.0,1930856554.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAH4,20333.109999999997,31-45
8924,U001,0200769623,WAL-MAR associates,2020-05-23 06:58:10.250000000,2020.0,1930827182.0,2020-04-26 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,NAH4,2877.1189999999997,0-15
8925,U001,0200795490,HY -  ,2020-05-06 17:22:41.750000000,2020.0,1930719356.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,71055.208,16-30
8926,U001,0200704858,WAKE co,2020-04-28 08:49:01.625000000,2020.0,1930718033.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,98450.254,0-15
8927,U001,0200418007,AM foundation,2020-06-02 02:30:14.375000000,2020.0,1930847016.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAA8,3450.86,0-15
8928,U001,0200769623,WAL-MAR ,2020-06-02 00:41:10.250000000,2020.0,1930852869.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAH4,17051.797,0-15
8929,U001,0200148860,DOLLA trust,2020-04-19 07:04:15.000000000,2020.0,1930637855.0,2020-03-15 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAA8,11973.024,16-30
8930,U001,0200769623,WAL-MAR in,2020-03-28 23:13:49.125000000,2020.0,1930580629.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAH4,6955.48,0-15
8931,CA02,140106408,WAL-M associates,2020-05-09 14:24:37.312500000,2020.0,2960629978.0,2020-04-23 00:00:00.000000000,2020-05-04 00:00:00.000000000,2020-04-24 00:00:00.000000000,CA10,4608.02,0-15
8932,U001,0200769623,WAL-MAR co,2020-04-02 02:13:53.125000000,2020.0,1930604103.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAH4,5393.717,0-15
8933,U001,200148860,DOLLA trust,2020-04-28 23:08:57.250000000,2020.0,1930717835.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAA8,59621.80699999999,16-30
8934,U001,0200769623,WAL-MAR associates,2020-04-20 12:43:36.375000000,2020.0,1930685047.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAH4,6603.17,0-15
8935,U001,0200704858,WAKE ,2020-04-29 16:29:17.375000000,2020.0,1930720467.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,4515.5599999999995,0-15
8936,U001,0200769623,WAL-MAR foundation,2020-04-29 00:27:43.500000000,2020.0,1930718480.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,19020.533,16-30
8937,U001,0200783734,FAREW trust,2020-07-02 04:51:31.500000000,2020.0,1930892849.0,2020-05-12 00:00:00.000000000,2020-05-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,NAA8,19842.172,31-45
8938,U001,0200769623,WAL-MAR associates,2020-05-03 09:04:15.000000000,2020.0,1930747685.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,1126.937,0-15
8939,U001,0200561861,CO llc,2020-05-23 05:14:13.750000000,2020.0,1930804244.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAA8,13932.492,16-30
8940,U001,0200761734,H E BUT in,2020-05-24 19:23:27.625000000,2020.0,1930809273.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAA8,15931.818,16-30
8941,U001,0200726979,BJ'S  ,2020-06-16 17:57:37.500000000,2020.0,1930802810.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAA8,22.092,31-45
8942,U001,0200761734,H E BUT systems,2020-04-29 13:22:31.000000000,2020.0,1930710401.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAA8,32848.640999999996,16-30
8943,U001,0100031704,DELHAIZE llc,2020-04-15 05:17:51.875000000,2020.0,1930653029.0,2020-03-17 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAA8,35299.719,0-15
8944,U001,0200769623,WAL-MAR associates,2020-06-03 23:39:26.375000000,2020.0,1930849402.0,2020-05-03 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,NAH4,26641.426,16-30
8945,U001,0200508557,FOODL systems,2020-06-01 00:06:52.125000000,2020.0,1930833613.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,1682.492,0-15
8946,U001,0200769623,WAL-MAR foundation,2020-04-05 04:25:38.500000000,2020.0,1930611307.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAH4,8106.945,16-30
8947,U001,0200769623,WAL-MAR co,2020-06-03 01:09:54.375000000,2020.0,1930859662.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAH4,2427.761,0-15
8948,U001,0200799367,MCL foundation,2020-04-26 15:49:06.625000000,2020.0,1930683289.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,5914.965,16-30
8949,CA02,0140104423,METRO  systems,2020-03-31 18:07:21.656250000,2020.0,2960620647.0,2020-03-14 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-16 00:00:00.000000000,CA10,138477.61,0-15
8950,U001,0200705742,DOT associates,2020-06-21 15:26:15.125000000,2020.0,1930862742.0,2020-05-07 00:00:00.000000000,2020-06-10 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAAW,863.1139999999999,0-15
8951,U001,0200744019,TARG corporation,2020-05-24 01:20:40.625000000,2020.0,1930820298.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAA8,9151.814,16-30
8952,U001,0200744019,TARG systems,2020-04-15 20:23:44.750000000,2020.0,1930654935.0,2020-03-17 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAA8,8158.317999999999,0-15
8953,U001,200744019,TARG us,2020-05-31 22:29:59.375000000,2020.0,1930851718.0,2020-05-03 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,NAA8,1364.069,0-15
8954,U001,0200761734,H E BUT associates,2020-05-21 13:30:53.000000000,2020.0,1930797475.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAA8,38733.981999999996,16-30
8955,U001,0200769623,WAL-MAR trust,2020-06-05 13:23:49.125000000,2020.0,1930856359.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAH4,23041.956,16-30
8956,U001,0200794332,COST foundation,2020-05-20 06:51:19.250000000,2020.0,1930777644.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAAX,10340.784999999998,16-30
8957,U001,0200769623,WAL-MAR associates,2020-06-02 04:44:54.125000000,2020.0,1930830166.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAH4,3653.545,16-30
8958,U001,CCCA02,KRAFT  ,2020-05-10 16:59:22.375000000,2020.0,1930660760.0,2020-03-18 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAG2,9763.74,16-30
8959,U001,0200592182,DECA corporation,2020-04-24 06:49:16.625000000,2020.0,1930789969.0,2020-04-16 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM2,5914.146,0-15
8960,U001,0200769623,WAL-MAR co,2020-05-27 06:04:14.375000000,2020.0,1930833727.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAH4,5767.705999999999,0-15
8961,U001,0200794332,COST corp,2020-04-13 17:50:16.125000000,2020.0,1930645681.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAAX,3388.497,16-30
8962,U001,0200353024,DECA systems,2020-06-06 16:09:54.625000000,2020.0,1930876327.0,2020-05-07 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM4,2404.906,0-15
8963,U001,0200707822,PUBLI trust,2020-04-23 05:41:47.625000000,2020.0,1930709103.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAA8,56245.945,0-15
8964,U001,0100058056,SIMPLO associates,2020-04-02 21:15:05.750000000,2020.0,1930645119.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,457551.36,0-15
8965,U001,0200775094,SAVE M corporation,2020-05-16 14:39:52.125000000,2020.0,1930772954.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,38191.727,16-30
